	Mov10_kd_2	Mov10_kd_3	Mov10_oe_1	Mov10_oe_2	Mov10_oe_3	Irrel_kd_1	Irrel_kd_2	Irrel_kd_3
CAMSAP2	2450.9916096938	2398.47904868876	2329.37816197179	2039.10215293156	2393.27182723557	2356.55308061894	2371.79219848666	2298.83051637056
CAMSAP3	659.562800835464	623.412075517409	707.385293917835	807.609386609655	628.9224558784	716.320860800614	790.597399495552	784.999135025899
CAMTA1	2114.17998562376	2068.05995549	2126.31697171773	2222.93368181729	1856.16286856569	2062.54078700674	1989.47965838894	2001.94839034714
CAMTA2	1411.15762039216	1474.58876867668	1468.03253937772	1629.49695022014	1392.50470766264	1704.38035660644	1664.30622075148	1802.68966612421
CAND1	9256.24810513569	8952.32572252444	7965.15840951482	7588.8510759431	8694.73818564737	9290.78847814528	9408.21294327427	8743.31234207722
CAND2	842.9877270368	814.819899732874	984.513885535058	999.472390058357	954.860370968665	894.510129656489	996.298168352476	1011.00399672842
CANT1	2457.382722105	2374.95406470697	1676.08703758885	1669.65432303499	1579.19215198664	2060.75889431819	1973.89626680887	1884.26538543695
CANX	18509.9397653069	20602.5393807786	22564.7586579861	20427.6093578802	22912.0582283875	21794.329473762	21221.4626537393	21408.945745536
CAP1	4569.00626276428	4168.19943459153	3482.83230005428	3400.88328438607	3372.61579745984	4774.58145899315	4534.76694980037	4425.14844599778
CAP2	422.452530380079	430.934933848226	523.465117499198	500.628581091731	544.760083437251	351.032859646072	382.312540097718	393.168220949939
CAPG	76.0542376932367	100.515840649462	92.3761972057408	86.5614480675542	93.3437221620009	57.0205660338798	74.800279584336	44.1311268413197
CAPN1	1233.4846953609	1313.12183316531	1314.90442869433	1409.96997883233	1236.42176240814	1520.84540968489	1565.61140741103	1512.49407447068
CAPN10	506.176102966752	468.361044728345	415.276778429411	475.641771340272	390.207363136233	581.787962814429	546.457598074455	563.006193945321
CAPN11	0	2.13863490743537	4.16108996422256	2.67715818765631	1.53022495347543	0.890946344279371	2.07778554400933	1.33730687397938
CAPN12	10.8648910990338	19.2477141669183	55.7586055205823	53.5431637531263	47.4369735577382	24.055551295543	10.3889277200467	22.7342168576495
CAPN13	2.55644496447854	1.06931745371768	4.16108996422256	7.13908850041684	1.53022495347543	11.5823024756318	13.5056060360607	13.3730687397938
CAPN14	12.1431135812731	9.62385708345914	16.6443598568902	12.4934048757295	12.2417996278034	11.5823024756318	10.3889277200467	10.6984549918351
CAPN2	4106.28972419366	4093.34721283129	3566.05409933873	3521.35540283061	3562.36369169079	3013.18053635283	3096.93935334591	3094.5281063883
CAPN3	48.5724543250923	50.2579203247311	24.1343217924908	23.2020376263547	16.8324744882297	43.6563708696892	44.6723891962007	34.769978723464
CAPN5	224.967156874112	214.932808197254	269.638629681622	265.038660577975	254.017342276921	301.139864366427	295.045547249325	302.231353519341
CAPN6	15.9777810279909	8.55453962974146	21.6376678139573	21.4172655012505	16.8324744882297	38.310692804013	47.7890675122147	26.7461374795877
CAPN7	2727.08766585749	2738.52199897099	1931.57796139211	1884.71936411005	2145.37538477255	2255.87614371537	2410.23123105083	2218.5921039318
CAPN8	1.91733372335891	1.06931745371768	3.32887197137805	5.35431637531263	1.53022495347543	3.56378537711748	4.15557108801867	5.34922749591754
CAPN9	6.39111241119636	8.55453962974146	2.49665397853354	4.46193031276052	3.06044990695085	5.34567806567623	7.27224940403267	5.34922749591754
CAPNS1	3733.68787062091	3850.61215083738	3198.21374650146	3422.30054988732	2938.03191067282	3726.82855812061	3785.72526118501	3617.41509411424
CAPNS2	0	2.13863490743537	0.832217992844512	0.892386062552105	0	1.78189268855874	1.03889277200467	1.33730687397938
CAPRIN1	14805.0119005364	14146.0005952312	11699.3205434082	11232.4633693433	11981.6613857126	13766.0119654606	14010.5079232549	13397.1402635255
CAPRIN2	664.675690764421	706.818836907388	957.882909764033	912.018555928251	957.920820875616	751.06776822751	847.736501955808	889.309071196291
CAPS	20.4515597158283	24.5943014355067	31.6242837280915	44.6193031276052	27.5440491625577	31.183122049778	25.9723193001167	32.0953649755052
CAPS2	22.3688934391873	24.5943014355067	54.0941695348933	59.789866190991	59.6787731855416	49.0020489353654	51.9446386002334	41.4565130933609
CAPSL	0.639111241119636	1.06931745371768	0	0.892386062552105	0	1.78189268855874	1.03889277200467	0
CAPZA1	6153.36302949985	6059.82201021811	4861.81751419764	4660.04001864709	5348.13621239661	5677.11010574815	5643.26553752935	5472.25972832364
CAPZA2	2268.20579473359	2322.55750947481	2108.00817587515	1883.82697804749	2200.46348309766	2407.33702224286	2329.19759483446	2254.69938952924
CAPZA3	0	0	0	0	0	0	0	0
CAPZB	5080.93436690111	4786.26492284035	4368.31224444084	4256.68151837354	4168.33277326706	5364.38793890609	5250.56406971159	5333.17981342979
CARD10	194.289817300369	228.833935095584	370.337006815808	401.573728148447	322.877465183315	366.178947498822	380.234754553708	386.481686580042
CARD11	0.639111241119636	0	0.832217992844512	0	1.53022495347543	1.78189268855874	0	1.33730687397938
CARD14	0.639111241119636	1.06931745371768	0.832217992844512	0.892386062552105	1.53022495347543	0	0	1.33730687397938
CARD16	0	0	0	0	0	0	0	0
CARD17	0	0	0	0	0	0	0	0
CARD18	0	0	0	0	0	0	0	0
CARD6	177.672925031259	171.090792594829	200.564536275527	182.046756760629	215.761718440035	206.699551872814	233.75087370105	235.366009820372
CARD8	1384.31494826513	1358.03316622146	1315.73664668717	1252.91003182316	1346.59795905837	1199.21377940003	1315.23824935791	1216.94925532124
CARD9	54.3244554951691	40.6340632412719	15.8121418640457	7.13908850041684	12.2417996278034	21.3827122627049	20.7778554400933	32.0953649755052
CARHSP1	1190.66424220588	1162.34807219112	1415.60280582851	1307.34558163883	1225.71018773382	1628.64991734269	1605.08933274721	1479.0614026212
CARKD	872.386844128303	930.306184734384	839.707954780113	902.202309240178	899.77227264355	947.966910313251	950.586886384271	970.884790509033
CARM1	3452.47892452827	3169.45693281921	2474.18409272673	2823.50950191486	2127.01268533084	3065.74637066532	3064.73367741377	3099.87733388421
CARNS1	4.47377868783745	2.13863490743537	3.32887197137805	0.892386062552105	1.53022495347543	4.45473172139686	0	1.33730687397938
CARS	1469.31674333404	1489.55921302873	1856.67834203611	1844.5619912952	1715.38217284595	1403.24049224001	1381.72738676621	1393.47376268652
CARS2	873.025955369423	820.166487001463	610.015788755027	634.486490474546	572.304132599809	874.018363738063	878.903285115949	853.201785598848
CARTPT	0	0	0	0.892386062552105	0	0	0	0
CASC1	12.1431135812731	7.48522217602378	19.1410138354238	13.3857909382816	27.5440491625577	16.0370341970287	14.5444988080653	21.3969099836702
CASC2	42.181341913896	48.1192854172957	65.7452214347164	55.3279358782305	64.2694480459679	62.366244099556	49.866853056224	68.2026505729486
CASC3	6705.55514182722	6377.40929397226	4563.05125476646	4695.73546114918	4553.94946154287	5520.30354915498	5397.04795056425	5406.73169149865
CASC4	1038.55576681941	1037.23793010615	1107.68214847605	1053.01555381148	1175.21276426913	1207.23229649855	1096.03187446492	1135.3735360085
CASC5	1574.77009811878	1556.92621261295	1471.3614113491	1303.77603738863	1640.40115012566	1508.37216086498	1584.31147730712	1457.66449263753
CASD1	695.353030338164	692.917710009058	584.217030976847	573.804238221003	667.178079715285	604.061621421414	651.385768046926	584.403103928991
CASK	1461.64740844061	1445.71719742631	1470.52919335625	1458.15882621014	1502.68090431287	1820.20338136276	1827.41238595621	1758.55853928289
CASKIN1	391.775190806337	402.063362597849	466.874293985771	543.463112094232	411.630512484889	401.816801269996	417.634894345876	439.973961539218
CASKIN2	876.86062281614	832.998296446075	724.029653774725	751.389064668872	690.131454017417	709.19329004638	731.380511491286	740.868008184579
CASP1	0	0	0	0	0	0	0	0
CASP10	341.924513999005	337.904315374788	381.155840722786	337.321931644696	370.314438741053	353.70569867891	402.051502765806	403.866675941774
CASP12	0	0	0	0	0	0	0	0
CASP14	0.639111241119636	0	0	0	0	0	0	0
CASP2	3214.72954283177	3035.7922511045	2955.20609259086	3006.44864473804	2697.78659297717	3560.22159174037	3411.72386326333	3345.94179869642
CASP3	2279.70979707374	2015.66340025783	1862.50386798602	1763.35485960296	2021.42716354104	2231.82059241983	2200.37489110589	2116.95678150937
CASP4	17.2560035102302	9.62385708345914	22.4698858068018	25.879195814011	19.8929243951805	16.9279805413081	11.4278204920513	17.384989361732
CASP5	0	0	0	0	0	0	0	0
CASP6	484.446320768684	525.034869775382	489.344179792573	480.103701653032	515.685809321218	485.565757632257	456.073926910049	468.057405892785
CASP7	1030.88643192597	1005.15840649462	1368.16638023638	1232.38515238446	1342.00728419795	945.294071280413	788.519613951542	875.936002456497
CASP8	788.663271541631	819.097169547745	756.486155495661	736.218501605486	731.447527761253	810.761173294228	807.219683847626	780.987214403961
CASP8AP2	2810.81123844416	2832.62193489814	3026.77683997549	2771.75111028684	3348.13219820423	2867.06533589102	2984.73893396941	2786.94752537304
CASP9	596.29078796462	585.98596463729	550.096093270222	588.082415221837	504.97423464689	653.063670356779	626.452341518814	593.764252046847
CASQ1	5.75200117007672	6.4159047223061	10.8188339069787	9.81624668807315	15.3022495347543	9.80040978707308	7.27224940403267	17.384989361732
CASQ2	0.639111241119636	2.13863490743537	1.66443598568902	0	1.53022495347543	0.890946344279371	3.116678316014	2.67461374795877
CASR	0	0	0	0	0	0	0	0
CASS4	40.2640081905371	33.1488410652482	42.4431176350701	27.6639679391152	33.6649489764594	20.4917659184255	24.933426528112	14.7103756137732
CAST	3747.10920668443	3849.54283338366	4272.60717526372	4168.33529818088	4610.56778482146	4361.18235524752	4323.87171708343	4263.33431424628
CASZ1	749.677485833333	810.542629918004	527.626207463421	607.714908597983	520.276484181645	620.989601962722	609.83005716674	659.292288871837
CAT	705.578810196078	655.49159912894	800.593709116421	768.344399857362	866.107323667091	627.226226372677	632.685698150842	609.8119345346
CATSPER1	0	1.06931745371768	0	0	0	2.67283903283811	2.07778554400933	2.67461374795877
CATSPER2	51.7680105306905	66.2976821304963	74.0674013631616	74.9604292543768	74.9810227202958	49.8929952796448	55.0613169162474	66.8653436989693
CATSPER2P1	17.8951147513498	34.2181585189659	25.7987577781799	28.5563540016674	32.1347240229839	32.0740683940574	37.400139792168	22.7342168576495
CATSPER3	43.4595643961352	31.0102061578128	29.1276297495579	20.5248794386984	24.4835992556068	40.9835318368511	30.1278903881353	33.4326718494846
CATSPER4	1.27822248223927	0	0.832217992844512	0.892386062552105	3.06044990695085	4.45473172139686	3.116678316014	1.33730687397938
CATSPERB	4.47377868783745	4.27726981487073	16.6443598568902	15.1705630633858	6.1208998139017	17.8189268855874	22.8556409841027	12.0357618658145
CATSPERD	12.7822248223927	11.7624919908945	20.8054498211128	28.5563540016674	13.7720245812788	10.6913561313525	10.3889277200467	9.3611481178557
CATSPERG	21.7297821980676	20.317031620636	35.785373692314	29.4487400642195	35.1951739299348	18.7098732298668	21.816748212098	10.6984549918351
CAV1	601.403677893577	579.570059914984	799.761491123576	802.255070234342	795.716975807221	603.170675077134	663.852481310982	601.788093290723
CAV2	893.477515085251	914.266422928619	1205.05165363885	1233.27753844701	1325.17480970972	949.74880300181	997.337061124481	920.067129297817
CAV3	0	0	0	0	0	0	0	0
CBFA2T2	825.73172352657	857.592597881582	977.023923599457	895.955606802313	921.195421992206	949.74880300181	973.442527368373	973.559404256992
CBFA2T3	49.211565566212	44.9113330561427	48.2686435849817	54.4355498156784	33.6649489764594	35.6378537711748	38.4390325641727	28.0834443535671
CBFB	2761.59967287795	2620.89707906204	1965.69889909874	1961.46456548953	2091.81751140091	2483.95840785089	2487.10929617917	2230.62786579761
CBL	1763.30791424908	1927.97936905298	2863.66211337797	2479.9408678323	2504.97824883927	2424.26500278417	2696.96563612412	2638.50646236133
CBLB	402.000970664251	411.687219681308	430.256702300613	420.313835462041	429.993211926594	372.415571908777	381.273647325713	387.818993454022
CBLC	0.639111241119636	0	0	0.892386062552105	0	0	0	0
CBLL1	1983.16218119423	1893.76121053402	1700.22135938134	1673.2238672852	1848.51174379831	1803.27540082145	1831.56795704423	1687.68127496198
CBLN1	56.8809004596476	59.8817774081902	69.0740934060945	66.9289546914079	59.6787731855416	54.3477270010416	55.0613169162474	61.5161162030517
CBLN2	0	0	0.832217992844512	0	0	0	0	0
CBLN3	12.1431135812731	13.9011268983299	18.3087958425793	13.3857909382816	16.8324744882297	21.3827122627049	18.700069896084	33.4326718494846
CBLN4	0	0	0	0	0	0	0	0
CBR1	1119.08378320048	1083.21858061601	1206.71608962454	1252.91003182316	1132.36646557181	1287.41746748369	1313.1604638139	1262.41768903654
CBR3	76.0542376932367	87.68403120485	147.302584733479	163.306649447035	183.626994417051	104.240722280686	105.967062744476	81.5757193127425
CBR3-AS1	30.0382283326229	29.9408887040951	64.0807854490274	68.7137268165121	67.3298979529187	42.7654245254098	37.400139792168	37.4445924714228
CBR4	915.846408524438	963.455025799632	1013.64151528462	983.409440932419	1110.94331622316	792.94224640864	848.775394727813	811.745272505487
CBS	1057.729104053	1205.12077033983	1616.16734210404	1648.23705753374	1421.57898177867	1181.39485251445	1192.64890226136	1247.70731342277
CBWD1	623.133460091645	609.510948619079	474.364255921372	443.515873088396	566.183232785907	626.335280028398	571.391024602567	604.462707038682
CBWD2	800.167273881784	768.839249223014	565.908235134268	554.171744844857	657.996729994433	815.215905015625	765.66397296744	755.578383798353
CBWD3	12.7822248223927	7.48522217602378	44.1075536207591	0	7.65112476737713	4.45473172139686	1.03889277200467	1.33730687397938
CBWD5	0	0	0	0	0	0	0	0
CBWD6	82.445350104433	58.8124599544726	53.2619515420488	38.3726006897405	58.1485482320662	53.4567806567623	58.1779952322614	65.5280368249899
CBX1	4536.41158946718	4375.64702061276	4233.49292960003	4005.9210347964	4541.70766191506	5057.01145012971	5010.57983937851	4989.49194681709
CBX2	2966.11527003623	2997.29682277066	2155.44460146729	2255.05958006917	1906.66029203038	2688.87606703514	2500.61490221523	2655.89145172306
CBX3	4101.81594550582	4111.52560954449	6784.24107766846	6517.09541481802	7130.84828319548	7001.94731969158	6681.11941676202	6296.04076269494
CBX3P2	9.58666861679454	16.0397618057652	25.7987577781799	23.2020376263547	32.1347240229839	11.5823024756318	18.700069896084	4.01192062193816
CBX4	2272.67957342143	2042.39633660077	1679.41590956023	1920.41480661213	1693.9590234973	1702.59846391788	1668.4617918395	1602.0936350273
CBX5	4028.31815277707	4552.08440047618	8171.54847174026	7861.92121108404	8413.17679420789	6096.74583390374	6618.78585044173	6786.83238544538
CBX6	2564.11429937198	2332.18136655827	1711.87241128116	1756.21577110254	1600.61530133529	1934.24451343051	1879.35702455644	1993.92454910326
CBX7	231.997380526428	261.982776160832	368.672570830119	338.214317707248	307.57521564856	377.761249974453	380.234754553708	417.239744681568
CBX8	430.760976514635	450.182648015144	409.4512524795	431.022468212667	403.979387717512	463.292099025273	431.140500381937	458.696257774929
CBY1	572.004560802074	579.570059914984	599.196954848049	596.113889784806	553.941433158104	514.966986993477	497.629637790236	500.15277086829
CBY3	0.639111241119636	0	0	0.892386062552105	0	0	1.03889277200467	0
CC2D1A	1741.57813205101	1634.98638673434	1397.29400998594	1514.37914815092	1355.77930877923	1707.05319563928	1719.36753766772	1916.36075041246
CC2D1B	2023.42618938477	1963.26684502567	1390.63626604318	1351.96488476644	1259.37513671028	1610.8309904571	1724.56200152775	1787.97929051044
CC2D2A	367.488963643791	393.508822968107	323.732799216515	298.949330954955	313.696115462462	334.995825449044	342.83461476154	399.854755319836
CC2D2B	1.91733372335891	9.62385708345914	0.832217992844512	0.892386062552105	0	6.2366244099556	1.03889277200467	5.34922749591754
CCAR1	6460.7755364784	6294.00253258228	4617.14542430135	4307.54752393901	4739.10668091339	5367.06077793893	5591.32089892912	5428.12860148232
